timestamp,open,high,low,close,volume
2023-09-14 00:00:00+00:00,147.329,147.386,147.05,147.084,8650.74
2023-09-14 01:00:00+00:00,147.084,147.192,147.024,147.114,10400.85
2023-09-14 02:00:00+00:00,147.115,147.19,147.087,147.09,7686.78
2023-09-14 03:00:00+00:00,147.087,147.092,147.018,147.085,5731.21
2023-09-14 04:00:00+00:00,147.085,147.145,147.038,147.137,6319.43
2023-09-14 05:00:00+00:00,147.135,147.145,147.071,147.115,7655.76
2023-09-14 06:00:00+00:00,147.113,147.161,147.082,147.105,8523.43
2023-09-14 07:00:00+00:00,147.106,147.293,147.098,147.276,13787.53
2023-09-14 08:00:00+00:00,147.277,147.358,147.246,147.29,18316.63
2023-09-14 09:00:00+00:00,147.289,147.391,147.25,147.377,10569.26
2023-09-14 10:00:00+00:00,147.378,147.391,147.277,147.321,10910.7
2023-09-14 11:00:00+00:00,147.321,147.355,147.281,147.338,10912.43
2023-09-14 12:00:00+00:00,147.337,147.564,147.206,147.406,41339.61
2023-09-14 13:00:00+00:00,147.406,147.414,147.051,147.301,35203.35
2023-09-14 14:00:00+00:00,147.301,147.445,147.037,147.123,33958.1
2023-09-14 15:00:00+00:00,147.124,147.206,147.016,147.173,23145.46
2023-09-14 16:00:00+00:00,147.172,147.242,147.05,147.232,15888.58
2023-09-14 17:00:00+00:00,147.233,147.489,147.175,147.424,12913.45
2023-09-14 18:00:00+00:00,147.424,147.484,147.38,147.44,9331.68
2023-09-14 19:00:00+00:00,147.439,147.476,147.419,147.448,10549.86
2023-09-14 20:00:00+00:00,147.449,147.481,147.412,147.457,6189.37
2023-09-14 21:00:00+00:00,147.456,147.472,147.418,147.423,1185.09
2023-09-14 22:00:00+00:00,147.424,147.491,147.419,147.449,5263.85
2023-09-14 23:00:00+00:00,147.449,147.506,147.438,147.46,9311.23
2023-09-15 00:00:00+00:00,147.46,147.519,147.336,147.455,19358.26
2023-09-15 01:00:00+00:00,147.457,147.479,147.353,147.372,12249.4
2023-09-15 02:00:00+00:00,147.371,147.498,147.344,147.485,14507.55
2023-09-15 03:00:00+00:00,147.484,147.499,147.434,147.467,14005.81
2023-09-15 04:00:00+00:00,147.466,147.467,147.373,147.408,11879.68
2023-09-15 05:00:00+00:00,147.408,147.691,147.367,147.4,20513.6
2023-09-15 06:00:00+00:00,147.401,147.632,147.388,147.613,24650.92
2023-09-15 07:00:00+00:00,147.616,147.801,147.61,147.752,29410.68
2023-09-15 08:00:00+00:00,147.754,147.816,147.7,147.777,22531.92
2023-09-15 09:00:00+00:00,147.776,147.818,147.718,147.814,18428.23
2023-09-15 10:00:00+00:00,147.813,147.95,147.803,147.944,15931.96
2023-09-15 11:00:00+00:00,147.944,147.947,147.791,147.791,17378.99
2023-09-15 12:00:00+00:00,147.79,147.944,147.743,147.94,25885.37
2023-09-15 13:00:00+00:00,147.939,147.945,147.757,147.857,36934.61
2023-09-15 14:00:00+00:00,147.857,147.866,147.596,147.861,43664.18
2023-09-15 15:00:00+00:00,147.861,147.894,147.784,147.833,29455.26
2023-09-15 16:00:00+00:00,147.832,147.891,147.805,147.863,11190.83
2023-09-15 17:00:00+00:00,147.863,147.863,147.719,147.794,9805.97
2023-09-15 18:00:00+00:00,147.793,147.853,147.762,147.849,9471.2
2023-09-15 19:00:00+00:00,147.849,147.861,147.816,147.856,4678.76
2023-09-15 20:00:00+00:00,147.856,147.891,147.819,147.819,3340.65
2023-09-17 21:00:00+00:00,147.674,147.767,147.664,147.747,350.52
2023-09-17 22:00:00+00:00,147.75,147.832,147.749,147.816,1825.26
2023-09-17 23:00:00+00:00,147.817,147.877,147.816,147.863,2940.14
2023-09-18 00:00:00+00:00,147.864,147.873,147.709,147.713,7882.09
2023-09-18 01:00:00+00:00,147.713,147.801,147.707,147.759,9108.94
2023-09-18 02:00:00+00:00,147.756,147.756,147.716,147.737,5971.49
2023-09-18 03:00:00+00:00,147.739,147.747,147.725,147.735,3219.14
2023-09-18 04:00:00+00:00,147.739,147.741,147.676,147.677,4340.78
2023-09-18 05:00:00+00:00,147.676,147.687,147.636,147.651,5367.24
2023-09-18 06:00:00+00:00,147.649,147.671,147.555,147.67,13802.71
2023-09-18 07:00:00+00:00,147.671,147.718,147.585,147.717,18524.77
2023-09-18 08:00:00+00:00,147.717,147.754,147.629,147.634,14637.52
2023-09-18 09:00:00+00:00,147.632,147.667,147.599,147.604,14250.6
2023-09-18 10:00:00+00:00,147.603,147.657,147.582,147.654,14275.54
2023-09-18 11:00:00+00:00,147.654,147.665,147.576,147.614,13865.17
2023-09-18 12:00:00+00:00,147.615,147.748,147.598,147.729,21300.67
2023-09-18 13:00:00+00:00,147.73,147.771,147.592,147.753,29628.2
2023-09-18 14:00:00+00:00,147.754,147.767,147.625,147.672,23423.6
2023-09-18 15:00:00+00:00,147.67,147.722,147.601,147.628,15244.35
2023-09-18 16:00:00+00:00,147.628,147.707,147.606,147.626,12209.25
2023-09-18 17:00:00+00:00,147.627,147.677,147.587,147.671,9242.39
2023-09-18 18:00:00+00:00,147.67,147.756,147.663,147.748,9397.14
2023-09-18 19:00:00+00:00,147.747,147.757,147.601,147.606,9231.28
2023-09-18 20:00:00+00:00,147.608,147.623,147.576,147.592,4292.82
2023-09-18 21:00:00+00:00,147.577,147.609,147.549,147.597,882.19
2023-09-18 22:00:00+00:00,147.606,147.624,147.533,147.617,2028.53
2023-09-18 23:00:00+00:00,147.618,147.647,147.578,147.613,3291.75
